Company Name;Ticker;Date;Close
MICROSOFT CORPORATION;MSFT;09.08.2010; $25,61 
MICROSOFT CORPORATION;MSFT;10.08.2010; $25,07 
MICROSOFT CORPORATION;MSFT;11.08.2010; $24,86 
MICROSOFT CORPORATION;MSFT;12.08.2010; $24,49 
MICROSOFT CORPORATION;MSFT;13.08.2010; $24,40 
MICROSOFT CORPORATION;MSFT;16.08.2010; $24,50 
MICROSOFT CORPORATION;MSFT;17.08.2010; $24,71 
MICROSOFT CORPORATION;MSFT;18.08.2010; $24,82 
MICROSOFT CORPORATION;MSFT;19.08.2010; $24,44 
MICROSOFT CORPORATION;MSFT;20.08.2010; $24,23 
MICROSOFT CORPORATION;MSFT;23.08.2010; $24,28 
MICROSOFT CORPORATION;MSFT;24.08.2010; $24,04 
MICROSOFT CORPORATION;MSFT;25.08.2010; $24,10 
MICROSOFT CORPORATION;MSFT;26.08.2010; $23,82 
MICROSOFT CORPORATION;MSFT;27.08.2010; $23,93 
MICROSOFT CORPORATION;MSFT;30.08.2010; $23,64 
MICROSOFT CORPORATION;MSFT;31.08.2010; $23,47 
MICROSOFT CORPORATION;MSFT;01.09.2010; $23,90 
MICROSOFT CORPORATION;MSFT;02.09.2010; $23,94 
MICROSOFT CORPORATION;MSFT;03.09.2010; $24,29 
MICROSOFT CORPORATION;MSFT;07.09.2010; $23,96 
MICROSOFT CORPORATION;MSFT;08.09.2010; $23,93 
MICROSOFT CORPORATION;MSFT;09.09.2010; $24,01 
MICROSOFT CORPORATION;MSFT;10.09.2010; $23,85 
MICROSOFT CORPORATION;MSFT;13.09.2010; $25,11 
MICROSOFT CORPORATION;MSFT;14.09.2010; $25,03 
MICROSOFT CORPORATION;MSFT;15.09.2010; $25,12 
MICROSOFT CORPORATION;MSFT;16.09.2010; $25,33 
MICROSOFT CORPORATION;MSFT;17.09.2010; $25,22 
MICROSOFT CORPORATION;MSFT;20.09.2010; $25,43 
MICROSOFT CORPORATION;MSFT;21.09.2010; $25,15 
MICROSOFT CORPORATION;MSFT;22.09.2010; $24,61 
MICROSOFT CORPORATION;MSFT;23.09.2010; $24,43 
MICROSOFT CORPORATION;MSFT;24.09.2010; $24,78 
MICROSOFT CORPORATION;MSFT;27.09.2010; $24,73 
MICROSOFT CORPORATION;MSFT;28.09.2010; $24,68 
MICROSOFT CORPORATION;MSFT;29.09.2010; $24,50 
MICROSOFT CORPORATION;MSFT;30.09.2010; $24,49 
MICROSOFT CORPORATION;MSFT;01.10.2010; $24,38 
MICROSOFT CORPORATION;MSFT;04.10.2010; $23,91 
MICROSOFT CORPORATION;MSFT;05.10.2010; $24,35 
MICROSOFT CORPORATION;MSFT;06.10.2010; $24,43 
MICROSOFT CORPORATION;MSFT;07.10.2010; $24,53 
MICROSOFT CORPORATION;MSFT;08.10.2010; $24,57 
MICROSOFT CORPORATION;MSFT;11.10.2010; $24,59 
MICROSOFT CORPORATION;MSFT;12.10.2010; $24,83 
MICROSOFT CORPORATION;MSFT;13.10.2010; $25,34 
MICROSOFT CORPORATION;MSFT;14.10.2010; $25,23 
MICROSOFT CORPORATION;MSFT;15.10.2010; $25,54 
MICROSOFT CORPORATION;MSFT;18.10.2010; $25,82 
MICROSOFT CORPORATION;MSFT;19.10.2010; $25,10 
MICROSOFT CORPORATION;MSFT;20.10.2010; $25,31 
MICROSOFT CORPORATION;MSFT;21.10.2010; $25,42 
MICROSOFT CORPORATION;MSFT;22.10.2010; $25,38 
MICROSOFT CORPORATION;MSFT;25.10.2010; $25,19 
MICROSOFT CORPORATION;MSFT;26.10.2010; $25,90 
MICROSOFT CORPORATION;MSFT;27.10.2010; $26,05 
MICROSOFT CORPORATION;MSFT;28.10.2010; $26,28 
MICROSOFT CORPORATION;MSFT;29.10.2010; $26,67 
MICROSOFT CORPORATION;MSFT;01.11.2010; $26,95 
MICROSOFT CORPORATION;MSFT;02.11.2010; $27,39 
MICROSOFT CORPORATION;MSFT;03.11.2010; $27,03 
MICROSOFT CORPORATION;MSFT;04.11.2010; $27,14 
MICROSOFT CORPORATION;MSFT;05.11.2010; $26,85 
MICROSOFT CORPORATION;MSFT;08.11.2010; $26,81 
MICROSOFT CORPORATION;MSFT;09.11.2010; $26,95 
MICROSOFT CORPORATION;MSFT;10.11.2010; $26,94 
MICROSOFT CORPORATION;MSFT;11.11.2010; $26,68 
MICROSOFT CORPORATION;MSFT;12.11.2010; $26,27 
MICROSOFT CORPORATION;MSFT;15.11.2010; $26,20 
MICROSOFT CORPORATION;MSFT;16.11.2010; $25,81 
MICROSOFT CORPORATION;MSFT;17.11.2010; $25,57 
MICROSOFT CORPORATION;MSFT;18.11.2010; $25,84 
MICROSOFT CORPORATION;MSFT;19.11.2010; $25,69 
MICROSOFT CORPORATION;MSFT;22.11.2010; $25,73 
MICROSOFT CORPORATION;MSFT;23.11.2010; $25,12 
MICROSOFT CORPORATION;MSFT;24.11.2010; $25,37 
MICROSOFT CORPORATION;MSFT;26.11.2010; $25,33 
MICROSOFT CORPORATION;MSFT;29.11.2010; $25,31 
MICROSOFT CORPORATION;MSFT;30.11.2010; $25,26 
MICROSOFT CORPORATION;MSFT;01.12.2010; $26,04 
MICROSOFT CORPORATION;MSFT;02.12.2010; $26,89 
MICROSOFT CORPORATION;MSFT;03.12.2010; $27,02 
MICROSOFT CORPORATION;MSFT;06.12.2010; $26,84 
MICROSOFT CORPORATION;MSFT;07.12.2010; $26,87 
MICROSOFT CORPORATION;MSFT;08.12.2010; $27,23 
MICROSOFT CORPORATION;MSFT;09.12.2010; $27,08 
MICROSOFT CORPORATION;MSFT;10.12.2010; $27,34 
MICROSOFT CORPORATION;MSFT;13.12.2010; $27,25 
MICROSOFT CORPORATION;MSFT;14.12.2010; $27,62 
MICROSOFT CORPORATION;MSFT;15.12.2010; $27,85 
MICROSOFT CORPORATION;MSFT;16.12.2010; $27,99 
MICROSOFT CORPORATION;MSFT;17.12.2010; $27,90 
MICROSOFT CORPORATION;MSFT;20.12.2010; $27,81 
MICROSOFT CORPORATION;MSFT;21.12.2010; $28,07 
MICROSOFT CORPORATION;MSFT;22.12.2010; $28,19 
MICROSOFT CORPORATION;MSFT;23.12.2010; $28,30 
MICROSOFT CORPORATION;MSFT;27.12.2010; $28,07 
MICROSOFT CORPORATION;MSFT;28.12.2010; $28,01 
MICROSOFT CORPORATION;MSFT;29.12.2010; $27,97 
MICROSOFT CORPORATION;MSFT;30.12.2010; $27,85 
MICROSOFT CORPORATION;MSFT;31.12.2010; $27,91 
MICROSOFT CORPORATION;MSFT;03.01.2011; $27,98 
MICROSOFT CORPORATION;MSFT;04.01.2011; $28,09 
MICROSOFT CORPORATION;MSFT;05.01.2011; $28,00 
MICROSOFT CORPORATION;MSFT;06.01.2011; $28,82 
MICROSOFT CORPORATION;MSFT;07.01.2011; $28,60 
MICROSOFT CORPORATION;MSFT;10.01.2011; $28,22 
MICROSOFT CORPORATION;MSFT;11.01.2011; $28,11 
MICROSOFT CORPORATION;MSFT;12.01.2011; $28,55 
MICROSOFT CORPORATION;MSFT;13.01.2011; $28,19 
MICROSOFT CORPORATION;MSFT;14.01.2011; $28,30 
MICROSOFT CORPORATION;MSFT;18.01.2011; $28,66 
MICROSOFT CORPORATION;MSFT;19.01.2011; $28,47 
MICROSOFT CORPORATION;MSFT;20.01.2011; $28,35 
MICROSOFT CORPORATION;MSFT;21.01.2011; $28,02 
MICROSOFT CORPORATION;MSFT;24.01.2011; $28,38 
MICROSOFT CORPORATION;MSFT;25.01.2011; $28,45 
MICROSOFT CORPORATION;MSFT;26.01.2011; $28,78 
MICROSOFT CORPORATION;MSFT;27.01.2011; $28,87 
MICROSOFT CORPORATION;MSFT;28.01.2011; $27,75 
MICROSOFT CORPORATION;MSFT;31.01.2011; $27,73 
MICROSOFT CORPORATION;MSFT;01.02.2011; $27,99 
MICROSOFT CORPORATION;MSFT;02.02.2011; $27,94 
MICROSOFT CORPORATION;MSFT;03.02.2011; $27,65 
MICROSOFT CORPORATION;MSFT;04.02.2011; $27,77 
MICROSOFT CORPORATION;MSFT;07.02.2011; $28,20 
MICROSOFT CORPORATION;MSFT;08.02.2011; $28,28 
MICROSOFT CORPORATION;MSFT;09.02.2011; $27,97 
MICROSOFT CORPORATION;MSFT;10.02.2011; $27,50 
MICROSOFT CORPORATION;MSFT;11.02.2011; $27,25 
MICROSOFT CORPORATION;MSFT;14.02.2011; $27,23 
MICROSOFT CORPORATION;MSFT;15.02.2011; $26,96 
MICROSOFT CORPORATION;MSFT;16.02.2011; $27,02 
MICROSOFT CORPORATION;MSFT;17.02.2011; $27,21 
MICROSOFT CORPORATION;MSFT;18.02.2011; $27,06 
MICROSOFT CORPORATION;MSFT;22.02.2011; $26,59 
MICROSOFT CORPORATION;MSFT;23.02.2011; $26,59 
MICROSOFT CORPORATION;MSFT;24.02.2011; $26,77 
MICROSOFT CORPORATION;MSFT;25.02.2011; $26,55 
MICROSOFT CORPORATION;MSFT;28.02.2011; $26,58 
MICROSOFT CORPORATION;MSFT;01.03.2011; $26,16 
MICROSOFT CORPORATION;MSFT;02.03.2011; $26,08 
MICROSOFT CORPORATION;MSFT;03.03.2011; $26,20 
MICROSOFT CORPORATION;MSFT;04.03.2011; $25,95 
MICROSOFT CORPORATION;MSFT;07.03.2011; $25,72 
MICROSOFT CORPORATION;MSFT;08.03.2011; $25,91 
MICROSOFT CORPORATION;MSFT;09.03.2011; $25,89 
MICROSOFT CORPORATION;MSFT;10.03.2011; $25,41 
MICROSOFT CORPORATION;MSFT;11.03.2011; $25,68 
MICROSOFT CORPORATION;MSFT;14.03.2011; $25,69 
MICROSOFT CORPORATION;MSFT;15.03.2011; $25,39 
MICROSOFT CORPORATION;MSFT;16.03.2011; $24,79 
MICROSOFT CORPORATION;MSFT;17.03.2011; $24,78 
MICROSOFT CORPORATION;MSFT;18.03.2011; $24,80 
MICROSOFT CORPORATION;MSFT;21.03.2011; $25,33 
MICROSOFT CORPORATION;MSFT;22.03.2011; $25,30 
MICROSOFT CORPORATION;MSFT;23.03.2011; $25,54 
MICROSOFT CORPORATION;MSFT;24.03.2011; $25,81 
MICROSOFT CORPORATION;MSFT;25.03.2011; $25,62 
MICROSOFT CORPORATION;MSFT;28.03.2011; $25,41 
MICROSOFT CORPORATION;MSFT;29.03.2011; $25,49 
MICROSOFT CORPORATION;MSFT;30.03.2011; $25,61 
MICROSOFT CORPORATION;MSFT;31.03.2011; $25,39 
MICROSOFT CORPORATION;MSFT;01.04.2011; $25,48 
MICROSOFT CORPORATION;MSFT;04.04.2011; $25,55 
MICROSOFT CORPORATION;MSFT;05.04.2011; $25,78 
MICROSOFT CORPORATION;MSFT;06.04.2011; $26,15 
MICROSOFT CORPORATION;MSFT;07.04.2011; $26,20 
MICROSOFT CORPORATION;MSFT;08.04.2011; $26,07 
MICROSOFT CORPORATION;MSFT;11.04.2011; $25,98 
MICROSOFT CORPORATION;MSFT;12.04.2011; $25,64 
MICROSOFT CORPORATION;MSFT;13.04.2011; $25,63 
MICROSOFT CORPORATION;MSFT;14.04.2011; $25,42 
MICROSOFT CORPORATION;MSFT;15.04.2011; $25,37 
MICROSOFT CORPORATION;MSFT;18.04.2011; $25,08 
MICROSOFT CORPORATION;MSFT;19.04.2011; $25,15 
MICROSOFT CORPORATION;MSFT;20.04.2011; $25,76 
MICROSOFT CORPORATION;MSFT;21.04.2011; $25,52 
MICROSOFT CORPORATION;MSFT;25.04.2011; $25,61 
MICROSOFT CORPORATION;MSFT;26.04.2011; $26,19 
MICROSOFT CORPORATION;MSFT;27.04.2011; $26,38 
MICROSOFT CORPORATION;MSFT;28.04.2011; $26,71 
MICROSOFT CORPORATION;MSFT;29.04.2011; $25,92 
MICROSOFT CORPORATION;MSFT;02.05.2011; $25,66 
MICROSOFT CORPORATION;MSFT;03.05.2011; $25,81 
MICROSOFT CORPORATION;MSFT;04.05.2011; $26,06 
MICROSOFT CORPORATION;MSFT;05.05.2011; $25,79 
MICROSOFT CORPORATION;MSFT;06.05.2011; $25,87 
MICROSOFT CORPORATION;MSFT;09.05.2011; $25,83 
MICROSOFT CORPORATION;MSFT;10.05.2011; $25,67 
MICROSOFT CORPORATION;MSFT;11.05.2011; $25,36 
MICROSOFT CORPORATION;MSFT;12.05.2011; $25,32 
MICROSOFT CORPORATION;MSFT;13.05.2011; $25,03 
MICROSOFT CORPORATION;MSFT;16.05.2011; $24,57 
MICROSOFT CORPORATION;MSFT;17.05.2011; $24,52 
MICROSOFT CORPORATION;MSFT;18.05.2011; $24,69 
MICROSOFT CORPORATION;MSFT;19.05.2011; $24,72 
MICROSOFT CORPORATION;MSFT;20.05.2011; $24,49 
MICROSOFT CORPORATION;MSFT;23.05.2011; $24,17 
MICROSOFT CORPORATION;MSFT;24.05.2011; $24,15 
MICROSOFT CORPORATION;MSFT;25.05.2011; $24,19 
MICROSOFT CORPORATION;MSFT;26.05.2011; $24,67 
MICROSOFT CORPORATION;MSFT;27.05.2011; $24,76 
MICROSOFT CORPORATION;MSFT;31.05.2011; $25,01 
MICROSOFT CORPORATION;MSFT;01.06.2011; $24,43 
MICROSOFT CORPORATION;MSFT;02.06.2011; $24,22 
MICROSOFT CORPORATION;MSFT;03.06.2011; $23,91 
MICROSOFT CORPORATION;MSFT;06.06.2011; $24,01 
MICROSOFT CORPORATION;MSFT;07.06.2011; $24,06 
MICROSOFT CORPORATION;MSFT;08.06.2011; $23,94 
MICROSOFT CORPORATION;MSFT;09.06.2011; $23,96 
MICROSOFT CORPORATION;MSFT;10.06.2011; $23,71 
MICROSOFT CORPORATION;MSFT;13.06.2011; $24,04 
MICROSOFT CORPORATION;MSFT;14.06.2011; $24,22 
MICROSOFT CORPORATION;MSFT;15.06.2011; $23,74 
MICROSOFT CORPORATION;MSFT;16.06.2011; $24,00 
MICROSOFT CORPORATION;MSFT;17.06.2011; $24,26 
MICROSOFT CORPORATION;MSFT;20.06.2011; $24,47 
MICROSOFT CORPORATION;MSFT;21.06.2011; $24,76 
MICROSOFT CORPORATION;MSFT;22.06.2011; $24,65 
MICROSOFT CORPORATION;MSFT;23.06.2011; $24,63 
MICROSOFT CORPORATION;MSFT;24.06.2011; $24,30 
MICROSOFT CORPORATION;MSFT;27.06.2011; $25,20 
MICROSOFT CORPORATION;MSFT;28.06.2011; $25,80 
MICROSOFT CORPORATION;MSFT;29.06.2011; $25,62 
MICROSOFT CORPORATION;MSFT;30.06.2011; $26,00 
MICROSOFT CORPORATION;MSFT;01.07.2011; $26,02 
MICROSOFT CORPORATION;MSFT;05.07.2011; $26,03 
MICROSOFT CORPORATION;MSFT;06.07.2011; $26,33 
MICROSOFT CORPORATION;MSFT;07.07.2011; $26,77 
MICROSOFT CORPORATION;MSFT;08.07.2011; $26,92 
MICROSOFT CORPORATION;MSFT;11.07.2011; $26,63 
MICROSOFT CORPORATION;MSFT;12.07.2011; $26,54 
MICROSOFT CORPORATION;MSFT;13.07.2011; $26,63 
MICROSOFT CORPORATION;MSFT;14.07.2011; $26,47 
MICROSOFT CORPORATION;MSFT;15.07.2011; $26,78 
MICROSOFT CORPORATION;MSFT;18.07.2011; $26,59 
MICROSOFT CORPORATION;MSFT;19.07.2011; $27,54 
MICROSOFT CORPORATION;MSFT;20.07.2011; $27,06 
MICROSOFT CORPORATION;MSFT;21.07.2011; $27,10 
MICROSOFT CORPORATION;MSFT;22.07.2011; $27,53 
MICROSOFT CORPORATION;MSFT;25.07.2011; $27,91 
MICROSOFT CORPORATION;MSFT;26.07.2011; $28,08 
MICROSOFT CORPORATION;MSFT;27.07.2011; $27,33 
MICROSOFT CORPORATION;MSFT;28.07.2011; $27,72 
MICROSOFT CORPORATION;MSFT;29.07.2011; $27,40 
MICROSOFT CORPORATION;MSFT;01.08.2011; $27,27 
MICROSOFT CORPORATION;MSFT;02.08.2011; $26,80 
MICROSOFT CORPORATION;MSFT;03.08.2011; $26,92 
MICROSOFT CORPORATION;MSFT;04.08.2011; $25,94 
MICROSOFT CORPORATION;MSFT;05.08.2011; $25,68 
MICROSOFT CORPORATION;MSFT;08.08.2011; $24,48 
MICROSOFT CORPORATION;MSFT;09.08.2011; $25,58 
MICROSOFT CORPORATION;MSFT;10.08.2011; $24,20 
MICROSOFT CORPORATION;MSFT;11.08.2011; $25,19 
MICROSOFT CORPORATION;MSFT;12.08.2011; $25,10 
MICROSOFT CORPORATION;MSFT;15.08.2011; $25,51 
MICROSOFT CORPORATION;MSFT;16.08.2011; $25,35 
MICROSOFT CORPORATION;MSFT;17.08.2011; $25,25 
MICROSOFT CORPORATION;MSFT;18.08.2011; $24,67 
MICROSOFT CORPORATION;MSFT;19.08.2011; $24,05 
MICROSOFT CORPORATION;MSFT;22.08.2011; $23,98 
MICROSOFT CORPORATION;MSFT;23.08.2011; $24,72 
MICROSOFT CORPORATION;MSFT;24.08.2011; $24,90 
MICROSOFT CORPORATION;MSFT;25.08.2011; $24,57 
MICROSOFT CORPORATION;MSFT;26.08.2011; $25,25 
MICROSOFT CORPORATION;MSFT;29.08.2011; $25,84 
MICROSOFT CORPORATION;MSFT;30.08.2011; $26,23 
MICROSOFT CORPORATION;MSFT;31.08.2011; $26,60 
MICROSOFT CORPORATION;MSFT;01.09.2011; $26,21 
MICROSOFT CORPORATION;MSFT;02.09.2011; $25,80 
MICROSOFT CORPORATION;MSFT;06.09.2011; $25,51 
MICROSOFT CORPORATION;MSFT;07.09.2011; $26,00 
MICROSOFT CORPORATION;MSFT;08.09.2011; $26,22 
MICROSOFT CORPORATION;MSFT;09.09.2011; $25,74 
MICROSOFT CORPORATION;MSFT;12.09.2011; $25,89 
MICROSOFT CORPORATION;MSFT;13.09.2011; $26,04 
MICROSOFT CORPORATION;MSFT;14.09.2011; $26,50 
MICROSOFT CORPORATION;MSFT;15.09.2011; $26,99 
MICROSOFT CORPORATION;MSFT;16.09.2011; $27,12 
MICROSOFT CORPORATION;MSFT;19.09.2011; $27,21 
MICROSOFT CORPORATION;MSFT;20.09.2011; $26,98 
MICROSOFT CORPORATION;MSFT;21.09.2011; $25,99 
MICROSOFT CORPORATION;MSFT;22.09.2011; $25,06 
